from,to,round,deals,value
California (US),Connecticut (US),Series A,2,9000000
California (US),Pennsylvania (US),Series A,3,14795000
California (US),Sweden (EU),Series A,2,17750000
Connecticut (US),New Jersey (US),Series A,1,9750000
Connecticut (US),North Carolina (US),Series A,1,6500000
Connecticut (US),Pennsylvania (US),Series A,1,6500000
Connecticut (US),Sweden (EU),Series A,1,6500000
Massachusetts (US),New Jersey (US),Series A,2,19750000
Massachusetts (US),Pennsylvania (US),Series A,1,6500000
Massachusetts (US),Sweden (EU),Series A,1,6500000
New Jersey (US),North Carolina (US),Series A,1,9750000
New Jersey (US),Pennsylvania (US),Series A,1,9750000
New Jersey (US),Sweden (EU),Series A,1,9750000
North Carolina (US),Pennsylvania (US),Series A,1,6500000
North Carolina (US),Sweden (EU),Series A,1,6500000
Pennsylvania (US),Sweden (EU),Series A,1,6500000
New Jersey (US),New Jersey (US),Series A,2,10500000
Maryland (US),Texas (US),Series A,1,7800000
Florida (US),Illinois (US),Series A,1,4000000
District of Columbia (US),Illinois (US),Series A,1,2500000
District of Columbia (US),Massachusetts (US),Series A,1,2500000
Illinois (US),Massachusetts (US),Series A,1,2500000
California (US),France (EU),Series A,2,5466667
France (EU),New York (US),Series A,1,2666667
Maryland (US),Massachusetts (US),Series A,2,21200000
Connecticut (US),Texas (US),Series A,1,5000000
California (US),Oregon (US),Series A,1,1666667
Oregon (US),Washington (US),Series A,2,9566667
France (EU),Massachusetts (US),Series A,1,2800000
Massachusetts (US),West Virginia (US),Series A,1,3500000
Germany (EU),Virginia (US),Series A,1,6200000
Hawaii (US),Hawaii (US),Series A,1,2133333
India (Else),Virginia (US),Series A,1,4400000
United Kingdom (EU),Virginia (US),Series A,1,1066667
New York (US),Sweden (EU),Series A,1,7500000
California (US),India (Else),Series A,1,6000000
Colorado (US),Pennsylvania (US),Series A,1,2350000
Ireland (EU),Massachusetts (US),Series A,1,2670000
Massachusetts (US),Texas (US),Series A,3,16983333
California (US),Utah (US),Series A,2,12000000
Virginia (US),Washington (US),Series A,1,3400000
Israel (Else),New York (US),Series A,1,3000000
Maryland (US),New York (US),Series A,1,1050000
California (US),Illinois (US),Series B,8,101090385
California (US),Nevada (US),Series B,1,14615385
California (US),New Jersey (US),Series B,8,87382051
California (US),New York (US),Series B,31,316309970
California (US),Taiwan (Else),Series B,5,67849237
Illinois (US),Massachusetts (US),Series B,8,89116154
Illinois (US),Nevada (US),Series B,1,5846154
Illinois (US),New Jersey (US),Series B,1,5846154
Illinois (US),New York (US),Series B,3,26769231
Illinois (US),Taiwan (Else),Series B,1,11692308
Massachusetts (US),Nevada (US),Series B,1,5846154
Massachusetts (US),New Jersey (US),Series B,8,107529487
Massachusetts (US),Taiwan (Else),Series B,5,47758181
Nevada (US),New Jersey (US),Series B,1,5846154
Nevada (US),New York (US),Series B,1,8769231
Nevada (US),Taiwan (Else),Series B,1,11692308
New Jersey (US),New York (US),Series B,5,42202564
New Jersey (US),Taiwan (Else),Series B,1,11692308
New York (US),Taiwan (Else),Series B,2,21059829
Taiwan (Else),Taiwan (Else),Series B,1,8769231
California (US),Connecticut (US),Series B,5,37589333
California (US),Virginia (US),Series B,7,69111111
Connecticut (US),New Jersey (US),Series B,3,14333333
Connecticut (US),New York (US),Series B,3,11013333
Connecticut (US),Virginia (US),Series B,1,2333333
New Jersey (US),Virginia (US),Series B,1,2333333
New York (US),Virginia (US),Series B,2,12333333
France (EU),Massachusetts (US),Series B,2,12400000
California (US),Michigan (US),Series B,3,15177778
California (US),Utah (US),Series B,3,16011111
Michigan (US),United Kingdom (EU),Series B,1,4666667
Michigan (US),Utah (US),Series B,1,3111111
Michigan (US),Virginia (US),Series B,1,3111111
United Kingdom (EU),Utah (US),Series B,2,10666667
United Kingdom (EU),Virginia (US),Series B,2,10238095
Utah (US),Virginia (US),Series B,1,3111111
Texas (US),United Kingdom (EU),Series B,1,6700000
California (US),Washington (US),Series B,6,55950000
United Kingdom (EU),Washington (US),Series B,2,7125000
Missouri (US),United Kingdom (EU),Series B,1,962000
Massachusetts (US),Washington (US),Series B,3,11450000
New York (US),The Netherlands (EU),Series B,1,34562500
The Netherlands (EU),The Netherlands (EU),Series B,1,13825000
California (US),Maryland (US),Series B,4,54516667
Maryland (US),New York (US),Series B,3,32100000
Alabama (US),Massachusetts (US),Series B,1,2000000
California (US),Minnesota (US),Series B,4,43135000
Germany (EU),Minnesota (US),Series B,1,15000000
Illinois (US),Texas (US),Series B,2,7880000
Massachusetts (US),Texas (US),Series B,4,45362857
California (US),Colorado (US),Series B,2,11833333
California (US),South Korea (Else),Series B,1,9600000
Colorado (US),South Korea (Else),Series B,1,4800000
Belgium (EU),Japan (Else),Series B,2,16155556
Japan (Else),Massachusetts (US),Series B,4,57522222
California (US),Canada (Else),Series B,9,114626857
Maryland (US),Massachusetts (US),Series B,5,70133333
Maryland (US),New Jersey (US),Series B,2,36266667
Massachusetts (US),Minnesota (US),Series B,6,63168333
Minnesota (US),Pennsylvania (US),Series B,1,3600000
New York (US),United Kingdom (EU),Series B,3,18320000
California (US),Florida (US),Series B,6,40829333
Connecticut (US),Florida (US),Series B,1,5129333
New York (US),Texas (US),Series B,3,22771429
Massachusetts (US),Switzerland (EU),Series B,2,12135000
Minnesota (US),Switzerland (EU),Series B,1,4135000
Illinois (US),United Kingdom (EU),Series B,1,10000000
Michigan (US),Ohio (US),Series B,1,9000000
Ohio (US),Ohio (US),Series B,1,6000000
Connecticut (US),Indiana (US),Series B,1,5600000
Connecticut (US),Massachusetts (US),Series B,5,40800000
Connecticut (US),Michigan (US),Series B,1,5600000
Indiana (US),Massachusetts (US),Series B,1,5600000
Indiana (US),Michigan (US),Series B,1,5600000
Indiana (US),New Jersey (US),Series B,1,5600000
Massachusetts (US),Michigan (US),Series B,2,9750000
Michigan (US),New Jersey (US),Series B,1,5600000
Michigan (US),New York (US),Series B,1,4875000
District of Columbia (US),New York (US),Series B,1,4500000
Colorado (US),Utah (US),Series B,1,2233333
Florida (US),Georgia (US),Series B,1,7800000
Florida (US),Maryland (US),Series B,1,5200000
Florida (US),Massachusetts (US),Series B,3,20200000
Georgia (US),Maryland (US),Series B,1,7800000
Georgia (US),Georgia (US),Series B,2,9866667
Germany (EU),Taiwan (Else),Series B,1,5571429
Germany (EU),Virginia (US),Series B,2,9000000
Massachusetts (US),Virginia (US),Series B,5,40000000
Taiwan (Else),United Kingdom (EU),Series B,1,5571429
Taiwan (Else),Virginia (US),Series B,1,5571429
New Jersey (US),United Kingdom (EU),Series B,2,12500000
District of Columbia (US),Massachusetts (US),Series B,4,18650000
Texas (US),Texas (US),Series B,2,16833333
Florida (US),United Kingdom (EU),Series B,3,18000000
Illinois (US),Wisconsin (US),Series B,1,2880000
Massachusetts (US),Wisconsin (US),Series B,1,4320000
Texas (US),Wisconsin (US),Series B,1,2880000
California (US),Finland (EU),Series B,1,5333333
Finland (EU),New York (US),Series B,1,5333333
California (US),India (Else),Series B,1,5000000
Canada (Else),Ohio (US),Series B,1,8800000
Canada (Else),Pennsylvania (US),Series B,2,13466667
Massachusetts (US),Ohio (US),Series B,3,24000000
New York (US),Ohio (US),Series B,2,14200000
Ohio (US),Pennsylvania (US),Series B,1,8800000
Massachusetts (US),Singapore (Else),Series B,1,7500000
India (Else),North Carolina (US),Series B,1,7840000
India (Else),Virginia (US),Series B,1,3920000
North Carolina (US),Virginia (US),Series B,2,12715000
North Carolina (US),North Carolina (US),Series B,2,17480000
Bahrain (Else),California (US),Series B,1,6666667
Bahrain (Else),Massachusetts (US),Series B,1,6666667
Bahrain (Else),New York (US),Series B,1,6666667
Bahrain (Else),Virginia (US),Series B,1,10000000
Virginia (US),Virginia (US),Series B,1,6666667
Minnesota (US),New York (US),Series B,1,4200000
Australia (Else),California (US),Series B,1,2500000
Australia (Else),Denmark (EU),Series B,1,2500000
Australia (Else),Tennessee (US),Series B,1,2500000
California (US),Denmark (EU),Series B,1,2500000
California (US),Tennessee (US),Series B,2,8033333
Denmark (EU),Tennessee (US),Series B,1,2500000
Minnesota (US),Missouri (US),Series B,1,2500000
Canada (Else),New Jersey (US),Series B,1,13500000
Israel (Else),West Virginia (US),Series B,1,13562500
Singapore (Else),West Virginia (US),Series B,1,3875000
Connecticut (US),Illinois (US),Series B,2,7680000
Connecticut (US),Uruguay (Else),Series B,1,3680000
Illinois (US),Uruguay (Else),Series B,1,3680000
Belgium (EU),Canada (Else),Series B,1,8400000
Belgium (EU),Taiwan (Else),Series B,1,5600000
Canada (Else),Japan (Else),Series B,1,8400000
Canada (Else),Taiwan (Else),Series B,1,8400000
Japan (Else),Taiwan (Else),Series B,1,5600000
Colorado (US),Colorado (US),Series B,2,33250000
Illinois (US),Minnesota (US),Series B,1,6500000
California (US),Kentucky (US),Series B,1,5000000
Kentucky (US),Ohio (US),Series B,1,3000000
California (US),North Carolina (US),Series B,2,17000000
Brazil (Else),Connecticut (US),Series B,1,2200000
Brazil (Else),Massachusetts (US),Series B,1,2200000
California (US),Russian Federation (Else),Series B,1,2000000
Florida (US),New Jersey (US),Series B,1,2000000
Florida (US),New York (US),Series B,2,6333333
Florida (US),Russian Federation (Else),Series B,1,2000000
New Jersey (US),Russian Federation (Else),Series B,1,2000000
New York (US),Russian Federation (Else),Series B,1,3000000
Russian Federation (Else),United Kingdom (EU),Series B,1,3000000
Australia (Else),Canada (Else),Series B,1,4666667
Australia (Else),District of Columbia (US),Series B,1,4666667
Australia (Else),Massachusetts (US),Series B,1,7000000
Australia (Else),Pennsylvania (US),Series B,1,4666667
Canada (Else),District of Columbia (US),Series B,1,4666667
District of Columbia (US),Pennsylvania (US),Series B,1,4666667
Colorado (US),New York (US),Series B,1,4000000
Colorado (US),Washington (US),Series B,2,5000000
New York (US),Washington (US),Series B,3,48019000
Florida (US),Tennessee (US),Series B,1,3333333
New York (US),Tennessee (US),Series B,1,3333333
District of Columbia (US),Tennessee (US),Series B,1,5533333
Minnesota (US),Minnesota (US),Series B,1,6666667
Australia (Else),Connecticut (US),Series B,1,4000000
Australia (Else),Germany (EU),Series B,1,4000000
Australia (Else),Illinois (US),Series B,1,4000000
Australia (Else),Singapore (Else),Series B,1,4000000
Connecticut (US),Germany (EU),Series B,1,4000000
Connecticut (US),Singapore (Else),Series B,1,4000000
Germany (EU),Illinois (US),Series B,1,4000000
Germany (EU),Singapore (Else),Series B,1,4000000
Illinois (US),Singapore (Else),Series B,1,4000000
Illinois (US),West Virginia (US),Series B,1,8000000
Massachusetts (US),West Virginia (US),Series B,1,8000000
California (US),Hong Kong (Else),Series B,1,14333333
Hong Kong (Else),Texas (US),Series B,1,7166667
Hong Kong (Else),Virginia (US),Series B,1,7166667
Texas (US),Virginia (US),Series B,1,7166667
District of Columbia (US),Michigan (US),Series B,1,4150000
Connecticut (US),District of Columbia (US),Series B,1,26500000
California (US),Ohio (US),Series B,3,31200000
Florida (US),Japan (Else),Series B,2,12000000
Florida (US),Ohio (US),Series B,2,12000000
Florida (US),Switzerland (EU),Series B,2,12000000
Japan (Else),Ohio (US),Series B,2,12000000
Japan (Else),Switzerland (EU),Series B,2,12000000
Japan (Else),United Kingdom (EU),Series B,1,8000000
Ohio (US),Switzerland (EU),Series B,2,12000000
Ohio (US),United Kingdom (EU),Series B,1,8000000
Switzerland (EU),United Kingdom (EU),Series B,1,8000000
California (US),Pennsylvania (US),Series B,2,23000000
Illinois (US),Ohio (US),Series B,2,8200000
Illinois (US),Washington (US),Series B,1,7200000
Ohio (US),Washington (US),Series B,1,7200000
District of Columbia (US),Florida (US),Series B,1,7900000
District of Columbia (US),North Carolina (US),Series B,1,7900000
Florida (US),North Carolina (US),Series B,1,7900000
Georgia (US),Texas (US),Series B,1,7000000
California (US),Idaho (US),Series B,1,5142857
Canada (Else),Germany (EU),Series B,1,3428571
Canada (Else),Idaho (US),Series B,1,3428571
Canada (Else),Virginia (US),Series B,1,3428571
Germany (EU),Idaho (US),Series B,1,3428571
Idaho (US),Massachusetts (US),Series B,1,3428571
Idaho (US),Virginia (US),Series B,1,3428571
Illinois (US),Japan (Else),Series B,1,15000000
Japan (Else),New York (US),Series B,2,21333333
California (US),Georgia (US),Series B,1,3000000
Colorado (US),France (EU),Series B,1,1000000
Colorado (US),Japan (Else),Series B,1,1000000
France (EU),Japan (Else),Series B,1,1000000
France (EU),Washington (US),Series B,1,1000000
Japan (Else),Washington (US),Series B,1,1000000
France (EU),New Jersey (US),Series B,1,10500000
France (EU),New York (US),Series B,2,10533333
New Jersey (US),New Jersey (US),Series B,1,7000000
Denmark (EU),New York (US),Series B,1,32000000
Denmark (EU),Washington (US),Series B,1,16000000
Colorado (US),North Carolina (US),Series B,1,17400000
Israel (Else),Massachusetts (US),Series B,2,19333333
Israel (Else),Minnesota (US),Series B,1,9333333
New York (US),South Korea (Else),Series B,1,10000000
France (EU),Virginia (US),Series B,1,10000000
Pennsylvania (US),Pennsylvania (US),Series B,1,11800000
Belgium (EU),New Jersey (US),Series C,1,7000000
Belgium (EU),New York (US),Series C,1,7000000
Belgium (EU),Tennessee (US),Series C,1,7000000
Belgium (EU),The Netherlands (EU),Series C,1,7000000
California (US),New Jersey (US),Series C,6,91083333
California (US),Tennessee (US),Series C,2,13000000
California (US),The Netherlands (EU),Series C,2,17285714
New Jersey (US),New York (US),Series C,7,65366667
New Jersey (US),Tennessee (US),Series C,1,7000000
New Jersey (US),The Netherlands (EU),Series C,1,7000000
New York (US),Tennessee (US),Series C,1,7000000
New York (US),The Netherlands (EU),Series C,2,12142857
Tennessee (US),The Netherlands (EU),Series C,1,7000000
Connecticut (US),Massachusetts (US),Series C,5,39000000
Connecticut (US),New Jersey (US),Series C,2,23200000
Massachusetts (US),New Jersey (US),Series C,5,30366667
New York (US),New York (US),Series C,8,58290476
California (US),Florida (US),Series C,7,49545714
California (US),Texas (US),Series C,16,163844733
California (US),Washington (US),Series C,8,104891667
Florida (US),Massachusetts (US),Series C,3,8850000
Florida (US),New Jersey (US),Series C,1,3000000
Florida (US),Texas (US),Series C,1,6000000
Florida (US),United Kingdom (EU),Series C,1,3000000
Florida (US),Washington (US),Series C,1,3000000
Massachusetts (US),Washington (US),Series C,6,52375000
New Jersey (US),Texas (US),Series C,1,6000000
New Jersey (US),United Kingdom (EU),Series C,1,3000000
New Jersey (US),Washington (US),Series C,1,3000000
Texas (US),United Kingdom (EU),Series C,2,13500000
Texas (US),Washington (US),Series C,2,19333333
United Kingdom (EU),Washington (US),Series C,1,3000000
Texas (US),Texas (US),Series C,10,77257600
Israel (Else),North Carolina (US),Series C,1,6666667
North Carolina (US),United Kingdom (EU),Series C,1,6666667
New York (US),United Kingdom (EU),Series C,1,12500000
Australia (Else),Colorado (US),Series C,1,2100000
Australia (Else),Louisiana (US),Series C,1,1400000
Australia (Else),Texas (US),Series C,1,1400000
Colorado (US),Louisiana (US),Series C,1,2100000
Colorado (US),Texas (US),Series C,1,2100000
Louisiana (US),Texas (US),Series C,1,1400000
California (US),Minnesota (US),Series C,4,35193714
Minnesota (US),Minnesota (US),Series C,1,6104000
Connecticut (US),Texas (US),Series C,1,7200000
California (US),Ohio (US),Series C,6,26480571
Colorado (US),New York (US),Series C,2,10100000
Colorado (US),Ohio (US),Series C,1,2600000
New York (US),Ohio (US),Series C,4,10170286
Arkansas (US),Massachusetts (US),Series C,1,5000000
Arkansas (US),New York (US),Series C,1,5000000
Arkansas (US),Pennsylvania (US),Series C,1,10000000
Massachusetts (US),Pennsylvania (US),Series C,5,37200000
New York (US),Pennsylvania (US),Series C,6,53833333
Pennsylvania (US),Pennsylvania (US),Series C,2,10166667
California (US),Maryland (US),Series C,3,57950000
Connecticut (US),Maryland (US),Series C,1,2800000
Maryland (US),Massachusetts (US),Series C,3,29833333
Germany (EU),Japan (Else),Series C,1,4000000
Germany (EU),New York (US),Series C,2,9485714
Japan (Else),New York (US),Series C,4,44142857
California (US),Pennsylvania (US),Series C,8,100627500
Connecticut (US),Pennsylvania (US),Series C,2,32200000
California (US),Louisiana (US),Series C,2,10840000
Florida (US),Louisiana (US),Series C,2,13260000
Florida (US),Ohio (US),Series C,1,7260000
Louisiana (US),Ohio (US),Series C,1,4840000
Florida (US),Florida (US),Series C,2,6240000
Indiana (US),Massachusetts (US),Series C,3,29666667
Indiana (US),New York (US),Series C,2,17666667
New York (US),Washington (US),Series C,2,23333333
California (US),Indiana (US),Series C,3,45583333
California (US),Japan (Else),Series C,6,72642857
Indiana (US),Japan (Else),Series C,1,7500000
Indiana (US),United Kingdom (EU),Series C,1,7500000
Japan (Else),United Kingdom (EU),Series C,1,7500000
Australia (Else),Maryland (US),Series C,1,11000000
Australia (Else),Australia (Else),Series C,1,8250000
Japan (Else),Taiwan (Else),Series C,1,5142857
Japan (Else),The Netherlands (EU),Series C,1,5142857
Taiwan (Else),The Netherlands (EU),Series C,1,5142857
California (US),Mississippi (US),Series C,3,50413333
Connecticut (US),Mississippi (US),Series C,1,4066667
California (US),Illinois (US),Series C,4,44080000
Illinois (US),Pennsylvania (US),Series C,1,6373333
Mississippi (US),Pennsylvania (US),Series C,1,6373333
France (EU),Mississippi (US),Series C,1,13750000
France (EU),Washington (US),Series C,1,13750000
Mississippi (US),Washington (US),Series C,1,13750000
California (US),Kentucky (US),Series C,1,19200000
California (US),Switzerland (EU),Series C,3,64950000
Kentucky (US),Switzerland (EU),Series C,1,4800000
Kentucky (US),Texas (US),Series C,1,4800000
Switzerland (EU),Texas (US),Series C,1,4800000
Japan (Else),Massachusetts (US),Series C,1,15000000
Japan (Else),Singapore (Else),Series C,2,20342857
Massachusetts (US),Singapore (Else),Series C,3,28333333
Japan (Else),Japan (Else),Series C,1,10000000
Kentucky (US),Massachusetts (US),Series C,1,1200000
Kentucky (US),Michigan (US),Series C,1,1800000
Kentucky (US),Ohio (US),Series C,1,1200000
Massachusetts (US),Michigan (US),Series C,1,1800000
Massachusetts (US),Ohio (US),Series C,3,7080429
Michigan (US),Ohio (US),Series C,1,1800000
Michigan (US),Michigan (US),Series C,1,1200000
Germany (EU),Israel (Else),Series C,1,4000000
Maryland (US),New Jersey (US),Series C,2,15900000
Maryland (US),New York (US),Series C,1,2400000
Maryland (US),Ohio (US),Series C,1,2400000
Maryland (US),Pennsylvania (US),Series C,1,2400000
New Jersey (US),Ohio (US),Series C,1,2400000
New Jersey (US),Pennsylvania (US),Series C,3,27400000
Ohio (US),Pennsylvania (US),Series C,1,2400000
California (US),Vermont (US),Series C,1,3907600
New York (US),Vermont (US),Series C,1,3907600
Texas (US),Vermont (US),Series C,1,5861400
Alabama (US),California (US),Series C,1,5000000
Alabama (US),New York (US),Series C,1,5000000
Alabama (US),Texas (US),Series C,1,7500000
Hong Kong (Else),Texas (US),Series C,1,5850000
Singapore (Else),Texas (US),Series C,1,5850000
Bahrain (Else),California (US),Series C,2,24473214
Bahrain (Else),Florida (US),Series C,1,2742857
Bahrain (Else),Germany (EU),Series C,1,2742857
Bahrain (Else),Minnesota (US),Series C,1,2742857
Bahrain (Else),New York (US),Series C,1,5485714
Bahrain (Else),Singapore (Else),Series C,1,4114286
Bahrain (Else),Taiwan (Else),Series C,1,4114286
Florida (US),Germany (EU),Series C,1,2742857
Florida (US),Minnesota (US),Series C,1,2742857
Florida (US),New York (US),Series C,2,10885714
Florida (US),Singapore (Else),Series C,1,4114286
Florida (US),Taiwan (Else),Series C,1,4114286
Germany (EU),Minnesota (US),Series C,1,2742857
Germany (EU),Singapore (Else),Series C,1,4114286
Germany (EU),Taiwan (Else),Series C,1,4114286
Minnesota (US),New York (US),Series C,2,10485714
Minnesota (US),Singapore (Else),Series C,1,4114286
Minnesota (US),Taiwan (Else),Series C,1,4114286
Taiwan (Else),Taiwan (Else),Series C,1,2742857
California (US),Wisconsin (US),Series C,1,5357143
New York (US),Wisconsin (US),Series C,1,3214286
Massachusetts (US),Taiwan (Else),Series C,1,11000000
Singapore (Else),Washington (US),Series C,1,10000000
Australia (Else),California (US),Series C,1,5333333
Australia (Else),United Kingdom (EU),Series C,1,5333333
Japan (Else),Texas (US),Series C,2,34200000
France (EU),New York (US),Series C,1,10000000
Ohio (US),Ohio (US),Series C,1,1000000
Delaware (US),Massachusetts (US),Series C,2,7500000
Delaware (US),New Jersey (US),Series C,1,5000000
Delaware (US),Pennsylvania (US),Series C,1,5000000
Bahrain (Else),Pennsylvania (US),Series C,1,5425000
Florida (US),Georgia (US),Series C,1,3750000
Florida (US),Nevada (US),Series C,1,3750000
Georgia (US),Massachusetts (US),Series C,1,3750000
Georgia (US),Nevada (US),Series C,1,3750000
Massachusetts (US),Nevada (US),Series C,1,3750000
Colorado (US),Illinois (US),Series C,1,7500000
Colorado (US),Massachusetts (US),Series C,1,7500000
Colorado (US),Minnesota (US),Series C,1,7500000
Illinois (US),Minnesota (US),Series C,1,5000000
Massachusetts (US),Minnesota (US),Series C,2,15000000
New Jersey (US),Singapore (Else),Series C,1,12500000
New Jersey (US),New Jersey (US),Series C,1,8333333
Israel (Else),Japan (Else),Series C,1,5342857
California (US),Georgia (US),Series C,2,6699000
Georgia (US),Ohio (US),Series C,1,2250000
Georgia (US),Texas (US),Series C,1,2250000
Ohio (US),Texas (US),Series C,1,2250000
Maryland (US),Switzerland (EU),Series C,1,13500000
Maryland (US),Taiwan (Else),Series C,1,13500000
New Jersey (US),Switzerland (EU),Series C,1,13500000
New Jersey (US),Taiwan (Else),Series C,1,13500000
Switzerland (EU),Taiwan (Else),Series C,1,13500000
Australia (Else),Canada (Else),Series C,1,7600000
Australia (Else),District of Columbia (US),Series C,1,7600000
Australia (Else),Massachusetts (US),Series C,1,7600000
Australia (Else),Pennsylvania (US),Series C,2,8900000
Canada (Else),District of Columbia (US),Series C,1,7600000
Canada (Else),Pennsylvania (US),Series C,1,7600000
District of Columbia (US),Massachusetts (US),Series C,2,20933333
District of Columbia (US),Pennsylvania (US),Series C,1,7600000
Alabama (US),Canada (Else),Series C,1,3000000
Alabama (US),Ohio (US),Series C,1,3000000
Alabama (US),Tennessee (US),Series C,1,3000000
Canada (Else),Ohio (US),Series C,1,3000000
Canada (Else),Tennessee (US),Series C,1,3000000
Ohio (US),Tennessee (US),Series C,1,3000000
Belgium (EU),Florida (US),Series C,1,6400000
Belgium (EU),France (EU),Series C,1,6400000
Florida (US),France (EU),Series C,1,6400000
Washington (US),Washington (US),Series C,1,12000000
California (US),Denmark (EU),Series C,1,13333333
California (US),Missouri (US),Series C,1,13333333
Denmark (EU),Indiana (US),Series C,1,6666667
Denmark (EU),Massachusetts (US),Series C,1,6666667
Denmark (EU),Missouri (US),Series C,1,6666667
Denmark (EU),New Jersey (US),Series C,1,6666667
Denmark (EU),New York (US),Series C,1,6666667
Indiana (US),Missouri (US),Series C,1,6666667
Indiana (US),New Jersey (US),Series C,1,6666667
Massachusetts (US),Missouri (US),Series C,1,6666667
Missouri (US),New Jersey (US),Series C,2,18666667
Missouri (US),New York (US),Series C,2,18666667
California (US),Utah (US),Series C,1,3000000
Utah (US),Utah (US),Series C,1,2000000
